Std,ID,Material,Heat treatment,Su,Sy,A5,Bhn,E,G,mu,Ro,pH,Desc,HV
CSN,F1718157E6214ADD94D6951AF0D4DE3C,CSN 423145,,400,130,,,120000,45000,0.32,8800,,"Aluminum bronze, cast CuAl9Fe3",
CSN,3A0C044CD363433591DC44A41370F39E,CSN 423147,,400,130,,,120000,45000,0.32,8800,,"Aluminum bronze, cast CuAl10Fe4Ni4",
CSN,FF82575C911C4912A53C30C686EC1F66,CSN 423210,,330,100,,,100000,37000,0.34,8500,,"Brass, wrought CuZn30",
CSN,6E28130A64F149149AE39A1B6255F836,CSN 423212,,330,100,,,100000,37000,0.34,8500,,"Brass, wrought CuZn32",
CSN,3550D6C5984E4AE88445F840BBA39CF8,CSN 423213,,330,100,,,100000,37000,0.34,8500,,"Brass, wrought CuZn37",
CSN,09F1C1C04FD5467087E12BD8657AE377,CSN 423214,,330,100,,,100000,37000,0.34,8500,,"Brass, wrought CuZn32Pb1",
CSN,C2C61F5AF1914C7B9452ED3E7A511C53,CSN 423256,,350,255,,,100000,37000,0.34,8500,,"Brass, wrought CuNi15Zn21",
CSN,B6981ECDA26049DEA1A160322B4E4322,CSN 423311,,600,350,,,100000,37000,0.34,8500,,"Brass, cast CuZn35AlFe3Mn2",
CSN,D03194C50E95478A9B1ACCE0EC637552,CSN 424201,,400,230,11,,73000,26000,0.33,2700,,Aluminum Alloy Wrought AlCu4Mg,
CSN,37C3DC6995574699B4D1A8D7375711FE,CSN 424203,,430,230,12,,73000,26000,0.33,2700,,Aluminum Alloy Wrought AlCu4Mg,
CSN,C672729BC0ED45DBAFADEB6AEC8C9540,CSN 424204,,430,230,,,73000,26000,0.33,2700,,Aluminum Alloy Wrought AlCu2Mg,
CSN,8A7B805D106A481A90F2A3DA5A329DDF,CSN 424250,,340,190,12,,73000,26000,0.33,2700,,Aluminum Alloy Wrought AlCu4Mg1Mn1,
CSN,28B5BBCFF79241EE90433038032F3A5A,CSN 424401,,280,100,,,73000,26000,0.33,2700,,Aluminum Alloy Wrought AlMgSi1,
CSN,709299E63BFF489DB47DEF5F2ADD03FB,CSN 424413,,200,110,,,73000,26000,0.33,2700,,Aluminum Alloy Wrought AlMg3,
CSN,E654D3F2BB924C22B307E8F58E4C0ADC,CSN 424415,,200,110,,,73000,26000,0.33,2700,,Aluminum Alloy Wrought AlMg5,
GOST,F9CE22137C4A4D4195B6A92CE3BAACF0,Steel ST3KP GOST 380-94,,360,235,27,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,1D1CB511543A4921886BE2581E392534,Steel ST3PC GOST 380-94,,370,245,26,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,9954D727E97F4414BC774C42E9FC4D9D,Steel ST3CP GOST 380-94,,380,255,26,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,62AD5ABD20E74E999871BE3CF3B5F741,Steel ST4KP GOST 380-94,,400,255,25,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,D7592227331A449281254C31A90A7A61,Steel ST4PS GOST 380-94,,410,265,24,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,25BFD35B0C854C22BE15137B39A43946,Steel ST4SP GOST 380-94,,410,265,24,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,5A69A3E140E146D6AC367070A5E34EA9,Steel ST5PS GOST 380-94,,490,285,20,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,025184CB58EE4C749267458D9104AFB1,Steel ST5SP GOST 380-94,,490,295,20,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,429A9DAC123A4AA5B2CA1385C18250E6,Steel ST6PS GOST 380-94,,590,315,15,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,1116CC20425347A68B79685310958168,Steel ST6SP GOST 380-94,,600,320,15,,201000,78000,0.29,7856,,Carbon structural steel,
GOST,B351E30EAA6E413C92B641DB526837F2,Steel S235 GOST 27772-88,,360,225,24,,206000,80000,0.3,7860,,Structural steel,
GOST,1F0F9A1FBCB4444AB4EBD723E356257E,Steel S245 GOST 27772-88,,370,235,25,,206000,80000,0.3,7860,,Structural steel,
GOST,FB23144EC68948B09B524FC7AE615DAD,Steel S255 GOST 27772-88,,370,245,25,,206000,80000,0.3,7860,,Structural steel,
GOST,2AD804404C34481DB2B1C5089AD251B7,Steel S285 GOST 27772-88,,390,265,23,,206000,80000,0.3,7860,,Structural steel,
GOST,B838F46E112C46739CEEE2EEB01F475D,Steel S345 GOST 27772-88,,450,325,21,,206000,80000,0.3,7860,370,Structural steel,
GOST,58C6D271E52444ED8D4FE427B3E2A29C,Steel S375 GOST 27772-88,,480,335,20,,206000,80000,0.3,7860,430,Structural steel,
GOST,AFF524303BC34C939AB87D315797F909,Steel 08 GOST 1050-88,normalized,320,196,33,131,203000,78000,0.3,7871,,Carbon structural quality steel,
GOST,0E3B9D5C6B1947D0B60EB45712A66B28,Steel 10 GOST 1050-88,normalized,330,205,31,143,206000,79000,0.3,7856,,Carbon structural quality steel,
GOST,E5E74C6401854E5691FCA764F325CE00,Steel 10 GOST 1050-88,case-hardened,400,250,8,,206000,79000,0.3,7856,1300,"Carbon structural quality steel, HRC59",
GOST,413A36D12C404315BE3CA37960BA4451,Steel 10 GOST 1050-88,Cold working,410,250,8,187,206000,79000,0.3,7856,,Carbon structural quality steel,
GOST,006B408E186248C78869092BCC9FEA49,Steel 10 GOST 1050-88,Annealing or high tempering,290,190,26,143,206000,79000,0.3,7856,,Carbon structural quality steel,
GOST,025DA00F535145A297CEA17F4FF59A22,Steel 15 GOST 1050-88,normalized,370,225,27,149,201000,78000,0.29,7850,,Carbon structural quality steel,
GOST,04239404B27043838221F8B9792DF134,Steel 15 GOST 1050-88,case-hardened,450,250,8,,201000,78000,0.29,7850,1300,"Carbon structural quality steel, HRC59",
GOST,0D2298230CDB4093912DF93FD6765328,Steel 15 GOST 1050-88,Cold working,440,340,8,197,201000,78000,0.29,7850,,Carbon structural quality steel,
GOST,CDA4158D9B4C4F8087277CCDF18FE0D3,Steel 15 GOST 1050-88,Annealing or high tempering,340,220,23,149,201000,78000,0.29,7850,,Carbon structural quality steel,
GOST,234AA82928E749C7BF0FE8F6DCCC0CA9,Steel 20 GOST 1050-88,normalized,410,245,25,163,212000,82000,0.29,7859,,Carbon structural quality steel,
GOST,AB43A86A11D54390AE1E6B7758882058,Steel 20 GOST 1050-88,case-hardened,500,300,,,212000,82000,0.29,7859,,"Carbon structural quality steel, HRC59",
GOST,F5B4D6ADDD5745899173A054C7ACB670,Steel 20 GOST 1050-88,Cold working,490,300,7,207,212000,82000,0.29,7859,,Carbon structural quality steel,
GOST,B9C266328EFB4F5C8401C76B6B9D8ED6,Steel 20 GOST 1050-88,Annealing or high tempering,390,240,21,163,212000,82000,0.29,7859,,Carbon structural quality steel,
GOST,F99112952A504558848A4D4F368EA4FD,Steel 25 GOST 1050-88,normalized,450,275,23,170,198000,77000,0.29,7820,,Carbon structural quality steel,
GOST,9F9439C0ECDF4816A3E6921860730EB0,Steel 25 GOST 1050-88,case-hardened,550,350,,,198000,77000,0.29,7820,,"Carbon structural quality steel, HRC58",
GOST,030EE6DC59454E1481D8867913955026,Steel 25 GOST 1050-88,Cold working,540,350,7,217,198000,77000,0.29,7820,,Carbon structural quality steel,
GOST,5BF1F589A58347D28EA7EED4E2CB73ED,Steel 25 GOST 1050-88,Annealing or high tempering,410,270,19,170,198000,77000,0.29,7820,,Carbon structural quality steel,
GOST,53B35D4123C84A48A2ED16E287A4C5A3,Steel 30 GOST 1050-88,normalized,490,295,21,179,200000,77000,0.3,7850,,Carbon structural quality steel,
GOST,6BE3A83BEF484EA8BFA90DE11D12BDE2,Steel 30 GOST 1050-88,Improved,600,350,,,200000,77000,0.3,7850,,Carbon structural quality steel,
GOST,13E67597A19540F185E61E3CE219E9B5,Steel 30 GOST 1050-88,Cold working,560,340,7,229,200000,77000,0.3,7850,,Carbon structural quality steel,
GOST,D75637F819E04799959137DC08E540EE,Steel 30 GOST 1050-88,Annealing or high tempering,440,290,17,179,200000,77000,0.3,7850,,Carbon structural quality steel,
GOST,D2A4BB5782904B559603A35E99308B9A,Steel 30 GOST 1050-88,Quenched and tempered,575,295,21,,200000,77000,0.3,7850,,Carbon structural quality steel,
GOST,47F574599F5447FA9DFF79F09745F1F4,Steel 35 GOST 1050-88,normalized,530,315,20,207,206000,79000,0.3,7826,,Carbon structural quality steel,
GOST,219B14E3954C4B3FA498E5DA6376FD30,Steel 35 GOST 1050-88,Improved,650,380,19,,206000,79000,0.3,7826,1210,Carbon structural quality steel,
GOST,EADE4C26118341AF90E30BC0FC904852,Steel 35 GOST 1050-88,Quenching and cooling in the water,1000,650,,,206000,79000,0.3,7826,,"Carbon structural quality steel, HRC35",
GOST,748008A88E4F475E93E718B5BF63E2EB,Steel 35 GOST 1050-88,Cold working,590,350,6,229,206000,79000,0.3,7826,,Carbon structural quality steel,
GOST,C62B81C1BC234A4EAFF434E892823ECD,Steel 35 GOST 1050-88,Annealing or high tempering,470,310,15,187,206000,79000,0.3,7826,,Carbon structural quality steel,
GOST,3264A045DE0E44518CC3B2BC02C71642,Steel 35 GOST 1050-88,Quenched and tempered,625,315,20,,206000,79000,0.3,7826,,Carbon structural quality steel,
GOST,006AB49B57FC4FB8AB678DC4F80C4A67,Steel 40 GOST 1050-88,normalized,570,335,19,217,212000,82000,0.29,7850,,Carbon structural quality steel,
GOST,47C3E943DC4F46098C63A6F1785CB420,Steel 40 GOST 1050-88,Improved,700,400,,,212000,82000,0.29,7850,,Carbon structural quality steel,
GOST,25776479B3CB4155B702CED75A03A939,Steel 40 GOST 1050-88,Quenching and cooling in the water,1000,650,,,212000,82000,0.29,7850,,"Carbon structural quality steel, HRC35",
GOST,FCC6552641914C54BFBA0D4B7FF7168C,Steel 40 GOST 1050-88,Cold working,610,380,6,241,212000,82000,0.29,7850,,Carbon structural quality steel,
GOST,D422D34D066C45E385573716BA00A67D,Steel 40 GOST 1050-88,Annealing or high tempering,510,330,14,197,212000,82000,0.29,7850,,Carbon structural quality steel,
GOST,440B231EFC604AC2B6B3836839FCC2EA,Steel 40 GOST 1050-88,Quenched and tempered,675,355,19,,212000,82000,0.29,7850,,Carbon structural quality steel,
GOST,9F831D56D30B4B8D857DEB597DFDC4BE,Steel 45 GOST 1050-88,normalized,600,355,16,220,200000,77000,0.3,7810,420,Carbon structural quality steel,
GOST,023B6609C8434E5BBEBFB03B9CDAA0EF,Steel 45 GOST 1050-88,Improved,750,450,16,,200000,77000,0.3,7810,1210,Carbon structural quality steel,
GOST,36A6CAE4BE48489498FB2C9591D9F8B2,Steel 45 GOST 1050-88,Quenching and cooling in the oil,900,650,,,200000,77000,0.3,7810,,"Carbon structural quality steel, HRC35",
GOST,199BA3A460EC4DA29DBC43D0FABD6438,Steel 45 GOST 1050-88,Quenching and cooling in the water,1000,700,,,200000,77000,0.3,7810,,"Carbon structural quality steel, HRC42",
GOST,82C20C2B1E234470A0EEC25E65DF94F9,Steel 45 GOST 1050-88,Quenching and cooling in the water,1200,950,,,200000,77000,0.3,7810,,"Carbon structural quality steel, HRC48",
GOST,5A5EEA773D294C6E90E7E6EEA6ABBC5F,Steel 45 GOST 1050-88,Quenching and heating,750,450,,,200000,77000,0.3,7810,,"Carbon structural quality steel, HRC56",
GOST,3538A511677F4042A499534F095D3CC1,Steel 45 GOST 1050-88,Cold working,640,440,6,241,200000,77000,0.3,7810,,Carbon structural quality steel,
GOST,03024BEEB37C40329FB9F087F9774555,Steel 45 GOST 1050-88,Annealing or high tempering,540,350,13,207,200000,77000,0.3,7810,,Carbon structural quality steel,
GOST,5F975054D873475A90E5930B0ADDE8D0,Steel 45 GOST 1050-88,Quenched and tempered,705,375,17,,200000,77000,0.3,7810,,Carbon structural quality steel,
GOST,FBDEC7BACC9542DFABAE5A83C50F28C3,Steel 50 GOST 1050-88,normalized,600,355,14,241,216000,83000,0.3,7810,,Carbon structural quality steel,
GOST,06D522E760F449EFA20639CD21893DDF,Steel 50 GOST 1050-88,Improved,900,700,15,,216000,83000,0.3,7810,1210,Carbon structural quality steel,
GOST,923F7DCB520C4FB6AEF55C2112DCD591,Steel 50 GOST 1050-88,Cold working,660,450,6,255,216000,83000,0.3,7810,,Carbon structural quality steel,
GOST,F0A2E322F12D4B0B96C154EF70153A1A,Steel 50 GOST 1050-88,Annealing or high tempering,560,370,12,217,216000,83000,0.3,7810,,Carbon structural quality steel,
GOST,40D88D8DF81B475381CE3DEF0F3F9EE8,Steel 50 GOST 1050-88,Quenched and tempered,725,400,16,,216000,83000,0.3,7810,,Carbon structural quality steel,
GOST,4B3A1ED55A034F83B47289A9B3F83027,Steel 55 GOST 1050-88,normalized,630,375,13,255,210000,81000,0.3,7820,,Carbon structural quality steel,
GOST,901302CBCE8647BCADA2598CF3727B84,Steel 55 GOST 1050-88,Quenched and tempered,775,420,15,,210000,81000,0.3,7820,,Carbon structural quality steel,
GOST,14CF6FEA71CA48CEA9FD8D2D79463147,Steel 60 GOST 1050-88,normalized,680,400,12,255,204000,79000,0.29,7810,450,Carbon structural quality steel,
GOST,93C5FC93D313414CA733EBA8CBF30FDD,Steel 60 GOST 1050-88,Quenched and tempered,825,450,14,,204000,79000,0.29,7810,,Carbon structural quality steel,
GOST,6DACF2FFAACF4082844C9C643636A13E,Steel 20G GOST 1050-88,normalized,460,280,,,204000,79000,0.29,7820,,Carbon structural quality steel,
GOST,331B0B0752ED47E2AFCA49BBF0CAAEA1,Steel 20G GOST 1050-88,Quenching and cooling in the water,570,420,,,204000,79000,0.29,7820,,Carbon structural quality steel,
GOST,C5E0FA871DD0470F80AB920534FD264B,Steel 30G GOST 1050-88,normalized,550,320,,,200000,77000,0.3,7810,,Carbon structural quality steel,
GOST,60139521F70C4ED7A979E2F663355740,Steel 30G GOST 1050-88,Quenching and cooling in the water,680,560,,,200000,77000,0.3,7810,,Carbon structural quality steel,
GOST,D2484912EC2943EAA1FDAC06AF85ACF2,Steel 40G GOST 1050-88,normalized,600,360,,,204000,79000,0.29,7810,,Carbon structural quality steel,
GOST,FB900C41CE7A42C08E88CDCFE6F1CB99,Steel 40G GOST 1050-88,Quenching and cooling in the water,840,590,,,204000,79000,0.29,7810,,"Carbon structural quality steel, HRC45",
GOST,C0FA1CAA1875400F85FF931A19CD7F69,Steel 50G GOST 1050-88,normalized,660,400,,,216000,84000,0.29,7810,,Carbon structural quality steel,
GOST,8497EE4A3BDA4402B4B8D03E2B14817D,Steel 50G GOST 1050-88,Quenching and cooling in the water,820,560,,,216000,84000,0.29,7810,,Carbon structural quality steel,
GOST,8C6D63908D8940648799B4F25EB94C4C,Steel 65G GOST 1050-88,normalized,750,440,,,215000,83000,0.3,7850,,Carbon structural quality steel,
GOST,BE04FB0DBC5C453D82048E724DA54DDC,Steel 65G GOST 1050-88,Improved,900,700,,,215000,83000,0.3,7850,,Carbon structural quality steel,
GOST,7D6B6C213DAB40C1843358054ECEA506,Steel 65G GOST 1050-88,Quenching and cooling in the water,1500,1250,,,215000,83000,0.3,7850,,"Carbon structural quality steel, HRC45",
GOST,5B77FA396578445BA42E9E3C9930EFCA,Steel A11 GOST 1414-75,,490,390,10,207,216000,83000,0.3,7860,,Constructional steel of high machinability,
GOST,8F095D9239564C55935DBFC05768BEC4,Steel A12 GOST 1414-75,,510,390,7,217,216000,83000,0.3,7860,,"Constructional steel of high machinability, size less than 30 mm",
GOST,E2470B2682474AEAA936AD4628E5C265,Steel A12 GOST 1414-75,,460,390,7,217,216000,83000,0.3,7860,,"Constructional steel of high machinability, size greater than 30 mm",
GOST,0F43F3F5D3F64B7C8C1CF7F24739E6AA,Steel A20 GOST 1414-75,,530,390,7,217,216000,83000,0.3,7860,,Constructional steel of high machinability,
GOST,4A2425E24A1A4466954FACF211DCFF88,Steel A30 GOST 1414-75,,540,390,6,223,216000,83000,0.3,7860,,Constructional steel of high machinability,
GOST,F2D22E8FF2A24CBCBAD80666111B20C1,Steel A35 GOST 1414-75,,570,390,6,229,216000,83000,0.3,7860,,Constructional steel of high machinability,
GOST,7CADF5DCB5E44229AC10B73EA829ED1C,Steel 15Ch GOST 4543-71,,690,490,12,,206000,80000,0.29,7860,,Structural alloy steel,
GOST,364D774AFC3E4087992713ADEDC4CEF2,Steel 20Ch GOST 4543-71,,780,635,11,179,216000,83000,0.3,7830,,Structural alloy steel,
GOST,DA1AC9899D724641B8CCF2282B54320D,Steel 20Ch GOST 4543-71,normalized,600,300,,,216000,83000,0.3,7830,,Structural alloy steel,
GOST,C62E38B4E6F54ECDBC396E6FDD0752BE,Steel 20Ch GOST 4543-71,Improved,700,500,,,216000,83000,0.3,7830,,Structural alloy steel,
GOST,2E13B8AB80D149199600265D0BF8FF6E,Steel 20Ch GOST 4543-71,Quenching and cooling in the oil,850,630,,,216000,83000,0.3,7830,,"Structural alloy steel, HRC59",
GOST,78A9EB6FF4A14353BAA50B3022A8F850,Steel 30Ch GOST 4543-71,,880,685,12,187,208000,80000,0.3,7820,,Structural alloy steel,
GOST,127F2E0BC2FE48FBBC92BBD55A349BAB,Steel 35Ch GOST 4543-71,,910,735,11,197,214000,83000,0.29,7850,,Structural alloy steel,
GOST,CDE763985E9543559261C16EA9E5297C,Steel 40Ch GOST 4543-71,,980,785,10,217,214000,83000,0.29,7850,,Structural alloy steel,
GOST,D9D4F288E38F4BC8991C4375DD49500E,Steel 40Ch GOST 4543-71,normalized,630,330,,,214000,83000,0.29,7850,,Structural alloy steel,
GOST,6A3AFDB5280D4862B843741BF2F09416,Steel 40Ch GOST 4543-71,Improved,800,650,,,214000,83000,0.29,7850,,Structural alloy steel,
GOST,1FF29F6F3B0F4EECB97F8EFC1B4E6E81,Steel 40Ch GOST 4543-71,Quenching and cooling in the oil,1100,900,,,214000,83000,0.29,7850,,"Structural alloy steel, HRC39",
GOST,CE3B0E9894384CA7AA2822D42785AB39,Steel 40Ch GOST 4543-71,Quenching and cooling in the oil,1300,1100,,,214000,83000,0.29,7850,,"Structural alloy steel, HRC48",
GOST,BE62C82651E44232869BEE9086446DA0,Steel 45Ch GOST 4543-71,,1030,835,9,229,206000,79000,0.3,7820,,Structural alloy steel,
GOST,1642B653AB03496CAAB74634F7A06B27,Steel 45Ch GOST 4543-71,normalized,650,350,,,206000,79000,0.3,7820,,Structural alloy steel,
GOST,07DC7C02F02543F6A544E98E3EBE3D4C,Steel 45Ch GOST 4543-71,Improved,950,750,,,206000,79000,0.3,7820,,Structural alloy steel,
GOST,604D8921838D4363B6485DBA9D313A8E,Steel 45Ch GOST 4543-71,Quenching and cooling in the oil,1400,1200,,,206000,79000,0.3,7820,,"Structural alloy steel, HRC48",
GOST,C3B68D3C427442B49335BB20F5F357F7,Steel 50Ch GOST 4543-71,,1080,885,9,229,207000,80000,0.29,7860,,Structural alloy steel,
GOST,B770917588FE41F3BD6CDD39529C8541,Steel 50Ch GOST 4543-71,normalized,650,350,,,207000,80000,0.29,7860,,Structural alloy steel,
GOST,D16C84992F0347D3B302DB0EBF2FA73E,Steel 50Ch GOST 4543-71,Quenching and cooling in the oil,1500,1300,,,207000,80000,0.29,7860,,"Structural alloy steel, HRC48",
GOST,9D48586F08524E79BFCAD56CB56004F1,Steel 10G2 GOST 4543-71,normalized,430,250,,,204000,79000,0.29,7790,,Structural alloy steel,
GOST,E9EB7E5380544707839DD4ADE1819EF4,Steel 35G2 GOST 4543-71,normalized,630,370,,,204000,79000,0.29,7790,,Structural alloy steel,
GOST,7D60F6CEFD9E4184A52EA3160C9D17E6,Steel 35G2 GOST 4543-71,Quenching and cooling in the water,800,650,,249,204000,79000,0.29,7790,,Structural alloy steel,
GOST,88A93B85DF164CEE92F5A25FEAC39808,Steel 40G2 GOST 4543-71,normalized,670,390,,,212000,82000,0.29,7800,,Structural alloy steel,
GOST,4E5D664414FA4F11B937FD6244FC9B89,Steel 40G2 GOST 4543-71,Quenching and cooling in the oil,1120,950,,331,212000,82000,0.29,7800,,Structural alloy steel,
GOST,96BBBC1EF74749B9B65868A1C522F8F0,Steel 45G2 GOST 4543-71,normalized,700,410,,,204000,79000,0.29,7810,,Structural alloy steel,
GOST,C3ACE47684DA4A42A3AA07CB2151C61C,Steel 45G2 GOST 4543-71,Quenching and cooling in the oil,850,700,,295,204000,79000,0.29,7810,,Structural alloy steel,
GOST,D61E463BC2F441C580F3684B6C23D9E3,Steel 33ChS GOST 4543-71,normalized,600,300,,,214000,83000,0.29,7640,,Structural alloy steel,
GOST,FBF881F14FE94639ADC938DCE2B148B0,Steel 33ChS GOST 4543-71,Quenching and cooling in the oil,900,700,,,214000,83000,0.29,7640,,Structural alloy steel,
GOST,C3278CD1246046E6AB4777F663C6EB5A,Steel 38ChS GOST 4543-71,Improved,950,750,,,211000,82000,0.29,7640,,Structural alloy steel,
GOST,2E28F679C34B4EC184625810257D2551,Steel 30ChMA GOST 4543-71,,930,735,12,229,208000,80000,0.3,7820,,Structural alloy steel,
GOST,20C2ED12BB1445FC9951AD451C43878C,Steel 30ChM GOST 4543-71,Quenching and cooling in the oil,950,750,,,208000,80000,0.3,7820,,Structural alloy steel,
GOST,5FE3D8D374EF49B89EC204398F926942,Steel 35ChM GOST 4543-71,,930,835,12,241,213000,82000,0.3,7820,,Structural alloy steel,
GOST,88DAE087C48D47419B4A034F7804D708,Steel 35ChM GOST 4543-71,Quenching and cooling in the oil,1000,850,,270,213000,82000,0.3,7820,,Structural alloy steel,
GOST,094D4EAD93134D8D97AC2DF574EC147B,Steel 35ChM GOST 4543-71,Quenching and cooling in the oil,1600,1400,,,213000,82000,0.3,7820,,"Structural alloy steel, HRC50",
GOST,8D7A52958690441A89B0E2F0CF0F5FE6,Steel 18ChG GOST 4543-71,Quenching and cooling in the oil,800,735,10,187,213000,82000,0.3,7820,,Structural alloy steel,
GOST,6EFEB60CC45E4515AF8CEDCD1CE5C52E,Steel 18ChGT GOST 4543-71,normalized,700,430,,,211000,82000,0.29,7800,,Structural alloy steel,
GOST,55B07E3087F44C83A794DC73F72CF8C3,Steel 18ChGT GOST 4543-71,"Case hardening,quenching and cooling in the oil",1000,800,9,,211000,82000,0.29,7800,,"Structural alloy steel, HRC59",
GOST,5B33C040B0F048A29D9348E9ABF2890F,Steel 30ChGT GOST 4543-71,Quenching and cooling in the oil,1250,1050,,,212000,82000,0.29,7800,,"Structural alloy steel, HRC43",
GOST,412D967D61DC4A108BEA1E1990C4B0D9,Steel 30ChGT GOST 4543-71,"Case hardening,quenching and cooling in the oil",1100,800,,,212000,82000,0.29,7800,,"Structural alloy steel, HRC59",
GOST,67B5887D89734558867C4216D8294C9F,Steel 20ChGSA GOST 4543-71,,780,635,12,207,213000,82000,0.3,7760,,Structural alloy steel,
GOST,79449493586A419591EC74060C0451EF,Steel 20ChGSA GOST 4543-71,Quenching and cooling in the oil,800,650,,,213000,82000,0.3,7760,,Structural alloy steel,
GOST,6B8E8CED7620487480B0595B0660D6D8,Steel 20ChGNR GOST 4543-71,Quenching and cooling in the oil,1300,1200,,,213000,82000,0.3,7800,,"Structural alloy steel, HRC40",
GOST,2D9DC20B55084866A8D5829122AE1AFA,Steel 20ChGNR GOST 4543-71,Quenching and cooling in the oil,1450,1400,,,213000,82000,0.3,7800,,"Structural alloy steel, HRC50",
GOST,614D9CE1F03549DD94C0692B5D4297B6,Steel 40ChFA GOST 4543-71,Quenching and cooling in the oil,900,750,10,,215000,83000,0.3,7810,,"Structural alloy steel, HRC30",
GOST,F9599AEE992A4E4397D5A251011CDE8A,Steel 40ChFA GOST 4543-71,Quenching and cooling in the oil,1600,1300,,,215000,83000,0.3,7810,,"Structural alloy steel, HRC40",
GOST,4B48F3211F5D4449A1851B0B2242FBF5,Steel 30ChGS GOST 4543-71,,1080,835,10,229,213000,82000,0.3,7850,,Structural alloy steel,
GOST,0C1143258FA04BD881DA84DDA764FA50,Steel 20ChN GOST 4543-71,,780,590,14,197,200000,77000,0.3,7850,,Structural alloy steel,
GOST,B8C24A92378843569D9B1230B7288E29,Steel 40ChN GOST 4543-71,,980,785,11,229,200000,77000,0.3,7850,,Structural alloy steel,
GOST,3BE7FC06EC864725BE8AD650C58A9B85,Steel 40ChN GOST 4543-71,normalized,780,460,,,200000,77000,0.3,7850,,Structural alloy steel,
GOST,1ED1484B5AC040CF83FA7C06B458F303,Steel 40ChN GOST 4543-71,Quenching and cooling in the oil,1200,1000,,,200000,77000,0.3,7850,,"Structural alloy steel, HRC43",
GOST,9CBD9288D48446D2897FA73B00B5E30D,Steel 45ChN GOST 4543-71,,1030,835,10,207,200000,77000,0.3,7820,,Structural alloy steel,
GOST,22E808ABC4454984B635CF010C28979E,Steel 50ChN GOST 4543-71,,1080,885,9,207,200000,77000,0.3,7860,,Structural alloy steel,
GOST,765B75D37B8F4D4999A6B46A918F5D71,Steel 30ChN3A GOST 4543-71,,980,785,10,241,215000,83000,0.3,7850,,Structural alloy steel,
GOST,4B59945A1F0E44B2B8D01A465C18D721,Steel 12ChN2 GOST 4543-71,Quenching and cooling in the oil,800,600,,,211000,82000,0.29,7880,,Structural alloy steel,
GOST,0D6F5ADF90A04F798C3A8BB7D181B234,Steel 12ChN2 GOST 4543-71,"Case hardening,quenching and cooling in the oil",800,600,,,211000,82000,0.29,7880,,"Structural alloy steel, HRC59",
GOST,AF262B70F7C74FB2BE7FC95A24EA666A,Steel 12ChN3A GOST 4543-71,Improved,950,700,11,,200000,77000,0.3,7850,,Structural alloy steel,
